epoch,lr-Adam,step,train/delta_theta_l_mean,train/delta_theta_w_mean,train/loss,train/share_coord,train/share_lattice,train/share_type,train/sigma_z_mean,val/delta_theta_l_mean,val/delta_theta_w_mean,val/loss,val/share_coord,val/share_lattice,val/share_type,val/sigma_z_mean
0,,99,1.40761137008667,2.5598433017730713,0.5094341039657593,0.6725298166275024,0.1990116834640503,0.12845854461193085,0.6008355021476746,,,,,,,
,0.0001,109,,,,,,,,,,,,,,
0,,109,0.37921959161758423,0.26324915885925293,0.5625529289245605,0.022053390741348267,0.7178584933280945,0.260088175535202,0.5697526931762695,,,,,,,
,0.0001,119,,,,,,,,,,,,,,
0,,119,0.6397957801818848,0.9381117820739746,0.5802782773971558,0.3920147716999054,0.40061742067337036,0.20736771821975708,0.5597425699234009,,,,,,,
,0.0001,129,,,,,,,,,,,,,,
0,,129,0.733372688293457,0.42127296328544617,0.7192813754081726,0.1914360374212265,0.2359037697315216,0.5726600885391235,0.4871021807193756,,,,,,,
,0.0001,139,,,,,,,,,,,,,,
0,,139,0.19407454133033752,0.9099736213684082,0.3071214556694031,0.028967225924134254,0.8537372946739197,0.11729550361633301,0.7355612516403198,,,,,,,
,0.0001,149,,,,,,,,,,,,,,
0,,149,1.5788637399673462,0.6149431467056274,0.6219938397407532,0.2974362373352051,0.05944189056754112,0.6431217789649963,0.536872923374176,,,,,,,
,0.0001,159,,,,,,,,,,,,,,
0,,159,1.2469167709350586,0.5052396059036255,0.3678467869758606,0.22263722121715546,0.6806894540786743,0.09667329490184784,0.6922231912612915,,,,,,,
,0.0001,169,,,,,,,,,,,,,,
0,,169,0.9138717651367188,0.33194443583488464,0.6601455211639404,0.2354053407907486,0.1331084668636322,0.6314861178398132,0.5167761445045471,,,,,,,
,0.0001,179,,,,,,,,,,,,,,
0,,179,1.1855700016021729,0.7020167708396912,1.3160207271575928,0.07573837041854858,0.06752524524927139,0.8567363619804382,0.26820042729377747,,,,,,,
,0.0001,189,,,,,,,,,,,,,,
0,,189,0.25294655561447144,0.7286474704742432,0.6515946388244629,0.07896387577056885,0.4338322579860687,0.48720383644104004,0.521213948726654,,,,,,,
,0.0001,199,,,,,,,,,,,,,,
0,,199,0.9847148656845093,0.44978055357933044,0.8103350400924683,0.5703995227813721,0.12728185951709747,0.30231863260269165,0.44470903277397156,,,,,,,
,0.0001,209,,,,,,,,,,,,,,
0,,209,0.9665926098823547,0.8605920672416687,0.810575008392334,0.16113512217998505,0.030863147228956223,0.808001697063446,0.444602370262146,,,,,,,
,0.0001,219,,,,,,,,,,,,,,
0,,219,0.4356118142604828,0.7747682929039001,0.9554710388183594,0.23208783566951752,0.7128996849060059,0.05501250550150871,0.3846309185028076,,,,,,,
,0.0001,229,,,,,,,,,,,,,,
0,,229,0.9062625765800476,0.5989251136779785,0.4421824812889099,0.017330527305603027,0.3980015814304352,0.5846678614616394,0.6426323652267456,,,,,,,
,0.0001,239,,,,,,,,,,,,,,
0,,239,0.8507972955703735,1.8836978673934937,0.3347272276878357,0.20274297893047333,0.6771324276924133,0.12012454867362976,0.7155331969261169,,,,,,,
,0.0001,249,,,,,,,,,,,,,,
0,,249,0.5811846256256104,0.5535973906517029,0.4723379611968994,0.5582929253578186,0.3364258110523224,0.1052812784910202,0.6235427856445312,,,,,,,
,0.0001,259,,,,,,,,,,,,,,
0,,259,0.3616518974304199,0.9452313184738159,0.6931322813034058,0.12305659055709839,0.49222636222839355,0.38455185294151306,0.5000074505805969,,,,,,,
,0.0001,269,,,,,,,,,,,,,,
0,,269,1.0338106155395508,0.8843503594398499,0.2235809564590454,0.10291200131177902,0.023539815098047256,0.8735482096672058,0.7996501326560974,,,,,,,
,0.0001,279,,,,,,,,,,,,,,
0,,279,0.6932040452957153,0.466804563999176,0.577168345451355,0.3287908434867859,0.01302261371165514,0.6581864953041077,0.5614860653877258,,,,,,,
,0.0001,289,,,,,,,,,,,,,,
0,,289,1.2266936302185059,0.777649462223053,0.6517658829689026,0.5283716320991516,0.030758291482925415,0.44087010622024536,0.5211247205734253,,,,,,,
,0.0001,299,,,,,,,,,,,,,,
0,,299,1.5260742902755737,0.848334550857544,0.6931620836257935,0.519408106803894,0.41552647948265076,0.06492601335048676,0.4999925494194031,,,,,,,
,0.0001,309,,,,,,,,,,,,,,
0,,309,0.7501757144927979,1.1120359897613525,0.434209942817688,0.04047666862607002,0.09083404392004013,0.8686892986297607,0.6477762460708618,,,,,,,
,0.0001,319,,,,,,,,,,,,,,
0,,319,0.7159391045570374,0.764907717704773,0.710006058216095,0.6111499071121216,0.3365436792373657,0.05230633169412613,0.49164125323295593,,,,,,,
,0.0001,329,,,,,,,,,,,,,,
0,,329,1.9309016466140747,1.2870399951934814,0.5203720927238464,0.5232155323028564,0.25173357129096985,0.2250508964061737,0.5942993760108948,,,,,,,
,0.0001,339,,,,,,,,,,,,,,
0,,339,1.824458360671997,1.296931505203247,0.6265606880187988,0.4740617573261261,0.3853394389152527,0.14059875905513763,0.5344266891479492,,,,,,,
,0.0001,349,,,,,,,,,,,,,,
0,,349,0.5495224595069885,0.30294591188430786,0.6931546330451965,0.3883090317249298,0.46597084403038025,0.14561589062213898,0.4999963045120239,,,,,,,
,0.0001,359,,,,,,,,,,,,,,
0,,359,0.526372492313385,1.9075722694396973,0.4440707862377167,0.052255503833293915,0.8002352118492126,0.14750932157039642,0.6414200663566589,,,,,,,
,0.0001,369,,,,,,,,,,,,,,
0,,369,0.9850665330886841,1.0110656023025513,0.58126300573349,0.10951574891805649,0.20798297226428986,0.6825012564659119,0.5591916441917419,,,,,,,
,0.0001,379,,,,,,,,,,,,,,
0,,379,0.6917812824249268,0.5635565519332886,0.6931620836257935,0.3308003544807434,0.18043656647205353,0.488682359457016,0.4999925494194031,,,,,,,
,0.0001,389,,,,,,,,,,,,,,
0,,389,1.1786808967590332,1.1438767910003662,0.7142568230628967,0.05403093993663788,0.6354038715362549,0.31056511402130127,0.48955580592155457,,,,,,,
,0.0001,399,,,,,,,,,,,,,,
0,,399,0.33362987637519836,0.7657479047775269,0.6931248307228088,0.5632951259613037,0.225318044424057,0.2112356722354889,0.500011146068573,,,,,,,
,0.0001,409,,,,,,,,,,,,,,
0,,409,0.1597977578639984,1.4556341171264648,0.6931471824645996,0.5975536108016968,0.0,0.40219956636428833,0.5,,,,,,,
,0.0001,419,,,,,,,,,,,,,,
0,,419,1.2445660829544067,0.506589412689209,0.3501942455768585,0.10267698019742966,0.08917408436536789,0.8081488609313965,0.7045512199401855,,,,,,,
,0.0001,429,,,,,,,,,,,,,,
0,,429,0.938007116317749,0.9423249959945679,0.18886218965053558,0.14871014654636383,0.31667783856391907,0.5346119999885559,0.8279005289077759,,,,,,,
,0.0001,439,,,,,,,,,,,,,,
0,,439,0.9243690967559814,0.9838216304779053,0.6931173801422119,0.6291755437850952,0.08988221734762192,0.28088194131851196,0.5000149011611938,,,,,,,
,0.0001,449,,,,,,,,,,,,,,
0,,449,1.3294281959533691,0.41483280062675476,0.6930652260780334,0.19275861978530884,0.6264654994010925,0.18071120977401733,0.5000410079956055,,,,,,,
,0.0001,459,,,,,,,,,,,,,,
0,,459,0.40004533529281616,0.7495286464691162,1.1675349473953247,0.8166149258613586,0.0012049019569531083,0.1821802258491516,0.3111329674720764,,,,,,,
,0.0001,469,,,,,,,,,,,,,,
0,,469,1.2569371461868286,0.8272117972373962,0.8369837999343872,0.027524227276444435,0.6506155729293823,0.3218601942062378,0.4330146312713623,,,,,,,
,0.0001,479,,,,,,,,,,,,,,
0,,479,1.0932233333587646,0.4530450105667114,0.5382659435272217,0.7203342318534851,0.251292884349823,0.028372958302497864,0.5837596654891968,,,,,,,
,0.0001,489,,,,,,,,,,,,,,
0,,489,2.1832447052001953,2.4110379219055176,0.44356876611709595,0.7353038787841797,0.09095120429992676,0.17374490201473236,0.6417421102523804,,,,,,,
,0.0001,499,,,,,,,,,,,,,,
0,,499,0.6492875218391418,1.3313839435577393,0.6083834767341614,0.13214780390262604,0.3106215298175812,0.5572305917739868,0.5442299246788025,,,,,,,
,,0,,,,,,,,0.20723572373390198,1.6955909729003906,0.7081669569015503,0.18318645656108856,0.39904388785362244,0.4177694320678711,0.4925462305545807
,,1,,,,,,,,1.0552949905395508,2.3353354930877686,0.6930279731750488,0.5724287629127502,0.4007001519203186,0.026832599192857742,0.5000596046447754
,,2,,,,,,,,0.7996898889541626,0.9078415036201477,1.8411023616790771,0.44330498576164246,0.2906540334224701,0.2660410404205322,0.1586424559354782
,,3,,,,,,,,1.7150657176971436,1.0471868515014648,0.6557276248931885,0.407977432012558,0.5404108166694641,0.05161171406507492,0.5190642476081848
,,4,,,,,,,,1.0105643272399902,1.2956163883209229,0.577410101890564,0.4985596835613251,0.2569432258605957,0.2444971203804016,0.5613502860069275
,,5,,,,,,,,2.600801944732666,0.6084789037704468,0.3335167467594147,0.06082445755600929,0.6495338082313538,0.28964173793792725,0.7163999080657959
,,6,,,,,,,,0.9138610363006592,3.080272912979126,0.014126761816442013,0.007235728204250336,0.3204043507575989,0.6723598837852478,0.98597252368927
,,7,,,,,,,,0.9699087142944336,1.4867162704467773,0.8723927140235901,0.13753913342952728,0.8506391644477844,0.011821679770946503,0.4179503619670868
,,8,,,,,,,,0.5626107454299927,0.7353553771972656,0.6931322813034058,0.17389275133609772,0.17389275133609772,0.6520978212356567,0.5000074505805969
,,9,,,,,,,,1.7698452472686768,1.183659553527832,0.6930577754974365,0.14611156284809113,0.14611156284809113,0.70772784948349,0.5000447034835815
,,10,,,,,,,,0.9981547594070435,0.8417510986328125,0.6508815288543701,0.2659021317958832,0.1351836919784546,0.5989140868186951,0.5215858221054077
,,11,,,,,,,,0.8761839866638184,0.7599218487739563,0.6931620836257935,0.3743588328361511,0.5615382194519043,0.06397733837366104,0.4999925494194031
,,12,,,,,,,,1.3810256719589233,0.37886205315589905,0.6032108068466187,0.10674778372049332,0.031474921852350235,0.8617772459983826,0.5470523238182068
,,13,,,,,,,,1.0117264986038208,0.8342975974082947,0.6912862658500671,0.47842493653297424,0.001761442399583757,0.5198134779930115,0.5009313225746155
,,14,,,,,,,,0.47697457671165466,1.2807745933532715,0.8237195611000061,0.37307116389274597,0.2232580929994583,0.40367069840431213,0.4387964606285095
,,15,,,,,,,,0.7872785329818726,1.07796049118042,0.46846848726272583,0.10984750092029572,0.42454496026039124,0.46560755372047424,0.6259602308273315
,,16,,,,,,,,0.7719284892082214,1.0943900346755981,0.6482049226760864,0.4743713140487671,0.1920335739850998,0.33359494805336,0.522983729839325
,,17,,,,,,,,0.7256120443344116,0.7729904651641846,0.5692952871322632,0.4176906943321228,0.21707911789417267,0.3652302324771881,0.5659241080284119
,,18,,,,,,,,0.965501070022583,0.38699501752853394,1.3694595098495483,0.0739714652299881,0.6869614720344543,0.23906704783439636,0.254244327545166
,,19,,,,,,,,1.0749136209487915,1.476438045501709,0.4912041127681732,0.5215855836868286,0.1820017546415329,0.2964126467704773,0.6118891835212708
,,20,,,,,,,,0.5042380094528198,1.0809727907180786,2.1960198879241943,0.13118864595890045,0.10502417385578156,0.7637872099876404,0.1112450435757637
,,21,,,,,,,,0.8450056314468384,0.8430051207542419,0.6687026619911194,0.3645317852497101,0.25509846210479736,0.3803696632385254,0.5123729109764099
,,22,,,,,,,,1.2481341361999512,1.2122794389724731,0.7023082375526428,0.29199978709220886,0.28162911534309387,0.4263710379600525,0.49544036388397217
,,23,,,,,,,,0.6182536482810974,1.6908352375030518,0.6931769847869873,0.041880108416080475,0.6700817346572876,0.28792575001716614,0.49998509883880615
,,24,,,,,,,,0.7725075483322144,0.4518817365169525,0.5287595987319946,0.07822742313146591,0.30593782663345337,0.6158347129821777,0.589335560798645
,,25,,,,,,,,1.2483736276626587,0.689687967300415,0.08406512439250946,0.10653462260961533,0.2067747265100479,0.686690628528595,0.9193713665008545
,,26,,,,,,,,0.8949220180511475,0.36496078968048096,0.52976393699646,0.32760196924209595,0.009933500550687313,0.6624644994735718,0.5887439250946045
,,27,,,,,,,,1.6372512578964233,0.9408836364746094,0.010050226002931595,0.0021791313774883747,0.014072340913116932,0.9837485551834106,0.9900001883506775
,,28,,,,,,,,1.4816135168075562,1.2612076997756958,2.265043258666992,0.8881948590278625,0.10248256474733353,0.009322606958448887,0.10382553189992905
,,29,,,,,,,,0.4416543245315552,0.13033847510814667,0.34347981214523315,0.01606442779302597,0.07523027062416077,0.9087052941322327,0.709297776222229
,,30,,,,,,,,0.7423356771469116,1.0563527345657349,0.42565998435020447,0.3932408392429352,0.007297790143638849,0.5994613170623779,0.6533384323120117
,,31,,,,,,,,0.871484637260437,1.6415404081344604,0.019001996144652367,0.001269979984499514,0.03586731478571892,0.9628626704216003,0.9811774492263794
,,32,,,,,,,,2.240905284881592,1.053185224533081,0.055308714509010315,0.09358717501163483,0.6757445335388184,0.23066829144954681,0.9461929798126221
,,33,,,,,,,,1.0727523565292358,1.8031387329101562,0.8779371976852417,0.6378151774406433,0.016001904383301735,0.3461829125881195,0.4156394302845001
,,34,,,,,,,,0.4337221682071686,0.6127161979675293,0.6914498805999756,0.13041043281555176,0.3723761737346649,0.4972133934497833,0.5008493661880493
,,35,,,,,,,,0.9219809770584106,0.44115328788757324,0.6115338206291199,0.17595835030078888,0.6277590990066528,0.1962825506925583,0.5425180792808533
,,36,,,,,,,,0.5287778377532959,1.21567702293396,0.5823014974594116,0.23304933309555054,0.23225946724414825,0.5346912145614624,0.5586112141609192
,,37,,,,,,,,0.783120334148407,0.8185743093490601,0.7291789650917053,0.25396373867988586,0.3958252966403961,0.35021087527275085,0.48230481147766113
,,38,,,,,,,,0.6618834137916565,0.8662194609642029,0.5662741661071777,0.2596110701560974,0.5339404344558716,0.2064485251903534,0.5676364302635193
,,39,,,,,,,,1.3415439128875732,1.400055170059204,0.8099793195724487,0.3557799458503723,0.22833400964736938,0.4158860146999359,0.4448672831058502
,,40,,,,,,,,0.2524074912071228,0.3570815920829773,0.6094435453414917,0.23488371074199677,0.09482621401548386,0.6702901124954224,0.5436532497406006
,,41,,,,,,,,0.4506959915161133,0.2744189500808716,0.8305448293685913,0.34973978996276855,0.43790343403816223,0.2123567909002304,0.4358117878437042
,,42,,,,,,,,1.074510931968689,0.6543575525283813,0.6651778221130371,0.05263258144259453,0.4316176772117615,0.5157496929168701,0.5141820907592773
,,43,,,,,,,,1.5026791095733643,1.365869402885437,0.6931471824645996,0.0,0.0,0.9978571534156799,0.5
,,44,,,,,,,,0.7317414283752441,1.0777256488800049,1.9800450801849365,0.09952941536903381,0.6884130239486694,0.21205760538578033,0.13806301355361938
,,45,,,,,,,,0.927777111530304,0.71664959192276,0.4507465958595276,0.21050214767456055,0.027888279408216476,0.7616096138954163,0.6371522545814514
,,46,,,,,,,,0.37158480286598206,0.8496686816215515,0.6932142376899719,0.3153219223022461,0.567579448223114,0.11701399832963943,0.49996650218963623
,,47,,,,,,,,0.6248607635498047,0.6598714590072632,0.7684744596481323,0.2481747567653656,0.3753856122493744,0.37643963098526,0.46371990442276
,,48,,,,,,,,0.30728664994239807,0.38974636793136597,0.6932440400123596,0.8659314513206482,0.08246966451406479,0.05154354125261307,0.4999516010284424
,,49,,,,,,,,0.30253881216049194,1.0068285465240479,0.6182478070259094,0.24861650168895721,0.18701517581939697,0.5643683671951294,0.5388877987861633
,,50,,,,,,,,0.22893774509429932,0.5168365240097046,0.5910377502441406,0.12396630644798279,0.10933523625135422,0.7666984796524048,0.5537523031234741
,,51,,,,,,,,1.0833781957626343,0.8372532725334167,0.666191816329956,0.4497118592262268,0.27750229835510254,0.27278560400009155,0.5136609673500061
,,52,,,,,,,,1.6281086206436157,0.373367577791214,0.3845754563808441,0.39375126361846924,0.048327818512916565,0.5579209327697754,0.6807395815849304
,,53,,,,,,,,1.1219691038131714,1.158494472503662,0.7681549191474915,0.14726436138153076,0.8373391628265381,0.015396415255963802,0.4638681411743164
,,54,,,,,,,,0.47845926880836487,0.7065773010253906,1.1850332021713257,0.7191459536552429,0.20350666344165802,0.07734737545251846,0.3057360351085663
,,55,,,,,,,,0.6710583567619324,0.6378102898597717,0.6256592273712158,0.3239575922489166,0.5794528126716614,0.09658948332071304,0.534908652305603
,,56,,,,,,,,1.84792959690094,1.8191925287246704,0.6933557987213135,0.3603516221046448,0.5044922828674316,0.1351318657398224,0.49989572167396545
,,57,,,,,,,,1.5787526369094849,0.503240168094635,0.550905168056488,0.23111650347709656,0.6628071069717407,0.1060764417052269,0.5764278173446655
,,58,,,,,,,,0.2549567222595215,1.771329402923584,0.41582927107810974,0.10647002607584,0.36714717745780945,0.5263828039169312,0.6597929000854492
,,59,,,,,,,,0.2316712886095047,0.4979003369808197,0.24154040217399597,0.022756457328796387,0.9380078315734863,0.039235711097717285,0.7854170799255371
,,60,,,,,,,,1.1101839542388916,1.2726675271987915,0.6450968980789185,0.40395382046699524,0.33619049191474915,0.2598556578159332,0.5246117115020752
,,61,,,,,,,,0.5036519765853882,1.3550593852996826,0.5462618470191956,0.4874348044395447,0.1641128659248352,0.3484523296356201,0.5791105628013611
,,62,,,,,,,,0.5102287530899048,0.7080958485603333,0.1948712021112442,0.026231788098812103,0.0043788570910692215,0.9693893790245056,0.8229407072067261
,,63,,,,,,,,0.8778693079948425,1.038651466369629,0.6931769847869873,0.8790407776832581,0.07210881263017654,0.048555415123701096,0.49998509883880615
,,64,,,,,,,,0.4790264070034027,0.47334903478622437,1.5695786476135254,0.03937847912311554,0.7658256888389587,0.19479584693908691,0.20813289284706116
,,65,,,,,,,,0.8932770490646362,0.3019315004348755,0.6931769847869873,0.29256269335746765,0.13973143696784973,0.5676589608192444,0.49998509883880615
,,66,,,,,,,,0.9676380157470703,0.8033744096755981,0.30224505066871643,0.02381215989589691,0.1439969688653946,0.8321908116340637,0.7391569018363953
,,67,,,,,,,,0.4894212484359741,1.0230040550231934,1.1010345220565796,0.019555319100618362,0.0060203117318451405,0.9744243621826172,0.33252689242362976
,,68,,,,,,,,0.446748286485672,0.4423510432243347,0.6931918859481812,0.22219571471214294,0.055548928678035736,0.7221360802650452,0.49997764825820923
,,69,,,,,,,,0.7245455384254456,1.467771053314209,1.8630372285842896,0.06557738035917282,0.6588693261146545,0.27555325627326965,0.1552005261182785
,,70,,,,,,,,0.7168193459510803,0.8948491811752319,0.4257013201713562,0.08875279128551483,0.18181563913822174,0.7294315695762634,0.6533114314079285
,,71,,,,,,,,0.47681304812431335,0.22257618606090546,0.7126986980438232,0.5870846509933472,0.06057222560048103,0.35234305262565613,0.4903191924095154
,,72,,,,,,,,1.0510315895080566,1.0609076023101807,0.8600108623504639,0.02614457719027996,0.003776171710342169,0.970079243183136,0.4231574833393097
,,73,,,,,,,,0.6348363757133484,1.9348716735839844,0.23276066780090332,0.5292470455169678,0.2242036610841751,0.2465493381023407,0.7923431992530823
,,74,,,,,,,,0.44234609603881836,1.0541454553604126,0.6931322813034058,0.4115985631942749,0.36586540937423706,0.22241328656673431,0.5000074505805969
,,75,,,,,,,,0.9846328496932983,0.8084575533866882,0.4622034728527069,0.009788247756659985,0.8076781034469604,0.1825336366891861,0.6298941373825073
,,76,,,,,,,,0.5761085748672485,0.8497650623321533,0.7418580651283264,0.5486612319946289,0.09579847753047943,0.35554027557373047,0.4762282371520996
,,77,,,,,,,,0.7818598747253418,0.476758748292923,2.449490785598755,0.04114963859319687,0.7640284895896912,0.19482192397117615,0.08633754402399063
,,78,,,,,,,,2.052551031112671,1.0030733346939087,0.6931769847869873,0.0,0.7615153789520264,0.23797355592250824,0.49998509883880615
,,79,,,,,,,,0.6716155409812927,0.6387050151824951,0.6931620836257935,0.380854994058609,0.380854994058609,0.23803438246250153,0.4999925494194031
,,80,,,,,,,,0.48982253670692444,0.8671054840087891,0.6931397318840027,0.09637308120727539,0.48186540603637695,0.42163223028182983,0.5000037550926208
,,81,,,,,,,,0.9044535160064697,1.3767067193984985,0.628727912902832,0.23845170438289642,0.13283582031726837,0.6287124156951904,0.5332697033882141
,,82,,,,,,,,0.47854140400886536,1.1581441164016724,0.7057349681854248,0.6774556040763855,0.2678880989551544,0.05465618893504143,0.4937455654144287
,,83,,,,,,,,1.5818101167678833,1.074982762336731,0.6931471824645996,0.5399865508079529,0.26999327540397644,0.18983900547027588,0.5
,,84,,,,,,,,0.2432997077703476,0.8695542812347412,0.7422288656234741,0.002987856511026621,0.21058546006679535,0.7864266633987427,0.4760517179965973
,,85,,,,,,,,0.8275554776191711,1.8935365676879883,1.9991600513458252,0.05102277547121048,0.7324526309967041,0.21652467548847198,0.13544900715351105
,,86,,,,,,,,0.44714781641960144,0.9982162714004517,0.6410187482833862,0.42190882563591003,0.15792742371559143,0.420163631439209,0.5267555117607117
,,87,,,,,,,,0.950752317905426,1.1930595636367798,0.6917176842689514,0.20744484663009644,0.2821282744407654,0.5104267597198486,0.5007152557373047
,,88,,,,,,,,0.9414284229278564,3.186262607574463,0.03687553480267525,0.8791131377220154,0.0476345457136631,0.0732523649930954,0.9637960195541382
,,89,,,,,,,,1.09636652469635,1.1803457736968994,0.4963371455669403,0.14382752776145935,0.10848293453454971,0.7476894855499268,0.6087563633918762
,,90,,,,,,,,0.853205144405365,0.6909058094024658,0.6931024789810181,0.0,0.6153337955474854,0.38458362221717834,0.5000223517417908
,,91,,,,,,,,0.4566536843776703,1.0520235300064087,0.5726596117019653,0.6639562845230103,0.2614913880825043,0.07455229759216309,0.5640233755111694
,,92,,,,,,,,1.6841360330581665,0.6388074159622192,0.5585693120956421,0.24544847011566162,0.6935416460037231,0.06100993975996971,0.5720268487930298
,,93,,,,,,,,1.7899523973464966,0.10268448293209076,0.48203104734420776,0.211497962474823,0.4201847016811371,0.36831730604171753,0.6175279021263123
,,94,,,,,,,,0.9917368292808533,2.1673083305358887,0.6932514905929565,0.6552420854568481,0.3276210427284241,0.017063595354557037,0.49994784593582153
,,95,,,,,,,,0.7424608469009399,0.8071904182434082,0.27231618762016296,0.036574214696884155,0.017624935135245323,0.9458008408546448,0.7616134285926819
,,96,,,,,,,,2.9848403930664062,0.45744332671165466,0.3979246914386749,0.21299338340759277,0.5562823414802551,0.23072420060634613,0.6717126369476318
,,97,,,,,,,,1.5439268350601196,0.7822635173797607,0.6931769847869873,0.12497902661561966,0.24995805323123932,0.6248951554298401,0.49998509883880615
,,98,,,,,,,,0.6673973202705383,1.4217917919158936,0.6759233474731445,0.20849263668060303,0.604853630065918,0.18665356934070587,0.5086865425109863
,,99,,,,,,,,0.5178726315498352,0.821873128414154,0.4193442165851593,0.21815446019172668,0.5920437574386597,0.18980182707309723,0.657477855682373
,,100,,,,,,,,1.2320657968521118,0.8775770664215088,0.7258515954017639,0.5558977127075195,0.14627163112163544,0.2978305220603943,0.48391228914260864
,,101,,,,,,,,1.1018767356872559,1.4346950054168701,0.432302862405777,0.5798280835151672,0.24511189758777618,0.175059974193573,0.6490127444267273
,,102,,,,,,,,0.4742242693901062,3.575254440307617,0.6931695342063904,0.04651017487049103,0.3720813989639282,0.5813772082328796,0.4999887943267822
,,103,,,,,,,,1.002734661102295,1.1273391246795654,0.6933260560035706,0.9562896490097046,0.028734663501381874,0.014951004646718502,0.4999106228351593
,,104,,,,,,,,1.0997381210327148,0.4653370976448059,0.5246047973632812,0.06390882283449173,0.3080264925956726,0.6280646920204163,0.591789186000824
,,105,,,,,,,,1.1933982372283936,0.44628825783729553,0.35044530034065247,0.05760227143764496,0.08755560964345932,0.8548421263694763,0.704374372959137
,,106,,,,,,,,0.5380886793136597,2.019468307495117,1.3690595626831055,0.312703937292099,0.03502428159117699,0.6522718071937561,0.2543460428714752
,,107,,,,,,,,1.2819486856460571,1.3478233814239502,0.7061046957969666,0.24243448674678802,0.5195446610450745,0.2380209118127823,0.49356308579444885
,,108,,,,,,,,1.3384329080581665,0.8475421071052551,1.1765246391296387,0.7185624837875366,0.215738445520401,0.06569908559322357,0.30834850668907166
,,109,,,,,,,,0.8472612500190735,0.9651529788970947,0.9217517375946045,0.21866375207901,0.3531044125556946,0.4282318949699402,0.3978215157985687
,,110,,,,,,,,0.6643275618553162,1.0671685934066772,0.9024940729141235,0.13024310767650604,0.5317150950431824,0.3380418121814728,0.40555691719055176
,,111,,,,,,,,1.4001868963241577,1.102901577949524,0.6930875778198242,0.23808002471923828,0.7618560791015625,0.0,0.5000298023223877
,,112,,,,,,,,1.1942353248596191,0.5501903295516968,0.7853776812553406,0.5328462719917297,0.14442096650600433,0.3227327764034271,0.45594751834869385
,,113,,,,,,,,1.5621601343154907,0.7237105369567871,1.3733515739440918,0.7761086225509644,0.1221076250076294,0.10178378969430923,0.25325673818588257
,,114,,,,,,,,0.6012974977493286,0.493539035320282,0.776235818862915,0.15460997819900513,0.16173501312732697,0.6836550235748291,0.4601348042488098
,,115,,,,,,,,1.101921796798706,1.0808879137039185,0.42589765787124634,0.48337823152542114,0.336987167596817,0.17963460087776184,0.6531831622123718
,,116,,,,,,,,1.1311366558074951,2.298198938369751,0.6930875778198242,0.38940030336380005,0.541774332523346,0.06877994537353516,0.5000298023223877
,,117,,,,,,,,1.187747836112976,1.0798838138580322,0.6930577754974365,0.9413184523582458,0.0,0.05860259011387825,0.5000447034835815
,,118,,,,,,,,1.6879907846450806,1.1177315711975098,0.6931471824645996,0.5333015322685242,0.3555343449115753,0.11110448837280273,0.5
,,119,,,,,,,,0.5749102234840393,0.20817458629608154,0.5037397146224976,0.020052850246429443,0.6034777164459229,0.3764694631099701,0.6042666435241699
,,120,,,,,,,,1.4624804258346558,0.9211914539337158,0.6932216882705688,0.42241230607032776,0.5280153751373291,0.0495014414191246,0.4999627470970154
